SU,28-Dec-99,, 
0,           0.000,           0.000,           0.000,           0.000,           0.000,           0.000
2, 41026.820, 10345.260, 491.279, 
2, 41032.790, 10340.500, 491.192, 
2, 41039.660, 10336.360, 491.171, 
2, 41046.070, 10333.210, 491.085, 
2, 41051.230, 10330.630, 491.096, 
2, 41051.430, 10330.470, 491.178, 
2, 41053.780, 10329.310, 491.269, 
2, 41065.110, 10325.300, 491.195, 
2, 41076.800, 10322.130, 490.993, 
2, 41089.160, 10320.240, 491.102, 
2, 41102.300, 10317.540, 491.139, 
2, 41114.260, 10314.670, 491.022, 
2, 41126.030, 10311.840, 491.121, 
2, 41137.160, 10310.330, 491.202, 
2, 41148.620, 10309.780, 491.124, 
2, 41161.240, 10309.460, 491.087, 
2, 41173.740, 10308.480, 490.911, 
2, 41185.290, 10307.330, 490.840, 
2, 41196.840, 10306.420, 490.828, 
2, 41208.340, 10304.840, 490.805, 
2, 41219.550, 10302.720, 490.946, 
2, 41232.370, 10299.000, 490.940, 
2, 41244.280, 10296.170, 490.969, 
2, 41254.890, 10293.580, 490.906, 
2, 41265.420, 10291.920, 490.981, 
2, 41276.880, 10291.170, 490.913, 
2, 41287.820, 10290.920, 490.981, 
2, 41299.220, 10289.990, 491.028, 
2, 41310.180, 10288.710, 491.024, 
2, 41322.840, 10286.670, 491.180, 
2, 41333.670, 10285.410, 491.068, 
2, 41345.760, 10284.960, 491.033, 
2, 41357.450, 10284.260, 491.181, 
2, 41370.100, 10283.420, 491.044, 
2, 41381.750, 10282.350, 490.981, 
2, 41393.270, 10282.020, 491.125, 
2, 41404.530, 10281.110, 491.157, 
2, 41415.030, 10281.610, 491.050, 
2, 41422.120, 10282.770, 490.956, 
2, 41427.620, 10284.890, 490.978, 
2, 41432.490, 10288.480, 491.045, 
2, 41435.500, 10290.700, 491.431, 
2, 41435.770, 10292.200, 491.441, 
2, 41435.080, 10293.700, 491.294, 
2, 41431.700, 10297.730, 490.886, 
2, 41427.540, 10303.590, 491.223, 
2, 41425.130, 10306.120, 490.808, (  74)
2, 41422.810, 10309.150, 490.886, (  75)
2, 41420.920, 10306.000, 491.125, (  76)
2, 41421.940, 10302.870, 490.845, (  77)
2, 41426.090, 10297.150, 490.786, (  78)
2, 41427.850, 10294.080, 490.808, (  79)
2, 41427.050, 10290.710, 490.826, (  80)
2, 41422.450, 10287.840, 490.868, (  81)
2, 41419.750, 10286.980, 490.849, (  66)
2, 41412.110, 10286.070, 490.950, (  65)
2, 41399.210, 10286.430, 490.935, (  64)
2, 41385.240, 10287.540, 490.896, (  63)
2, 41369.970, 10288.950, 490.875, (  62)
2, 41359.610, 10290.240, 491.026, (  61)
2, 41348.820, 10290.700, 491.028, (  60)
2, 41332.400, 10291.640, 490.927, (  59)
2, 41317.120, 10293.600, 490.956, (  58)
2, 41302.020, 10295.500, 490.928, (  57)
2, 41292.850, 10296.290, 490.785, (  56)
2, 41279.210, 10296.900, 490.721, (  55)
2, 41264.280, 10297.410, 490.827, (  54)
2, 41248.920, 10300.990, 490.790, (  53)
2, 41236.860, 10304.430, 490.931, (  52)
2, 41220.950, 10307.520, 490.789, (  51)
2, 41212.160, 10308.630, 490.762, (  50)
2, 41196.280, 10310.600, 490.554, (  49)
2, 41180.420, 10312.550, 490.823, (  48)
2, 41165.710, 10314.150, 491.081, (  47)
2, 41155.100, 10315.100, 490.951, (  46)
2, 41139.650, 10315.730, 490.857, (  45)
2, 41127.820, 10317.620, 490.865, (  44)
2, 41114.590, 10320.420, 490.889, (  43)
2, 41101.840, 10323.310, 490.930, (  42)
2, 41093.720, 10325.000, 490.965, (  41)
2, 41080.220, 10327.970, 490.948, (  40)
2, 41067.810, 10331.430, 491.036, (  39)
2, 41054.720, 10334.360, 491.108, (  38)
2, 41045.190, 10340.050, 491.002, (  37)
2, 41033.560, 10347.620, 491.135, (  36)
2, 41029.950, 10351.220, 491.144, (  35)
2, 41027.370, 10355.470, 491.124, (  34)
2, 41027.110, 10359.520, 491.074, (  33)
2, 41028.370, 10361.560, 490.993, (  32)
2, 41032.330, 10365.900, 490.953, (  31)
2, 41041.670, 10371.870, 491.004, (  30)
2, 41052.880, 10379.200, 491.101, (  29)
2, 41063.940, 10384.300, 491.069, (  28)
2, 41073.470, 10386.720, 490.963, (  27)
2, 41089.250, 10389.120, 490.886, (  26)
2, 41104.420, 10390.740, 490.846, (  25)
2, 41119.680, 10391.620, 490.827, (  24)
2, 41134.310, 10392.040, 490.911, (  23)
2, 41150.510, 10392.590, 490.906, (  22)
2, 41166.150, 10393.390, 490.911, (  21)
2, 41180.110, 10393.940, 491.009, (  20)
2, 41190.930, 10393.540, 491.082, (  19)
2, 41200.890, 10392.640, 491.225, (  18)
2, 41214.310, 10392.340, 491.266, (  17)
2, 41224.230, 10392.060, 491.051, (  16)
2, 41235.110, 10391.840, 491.037, (  15)
2, 41248.330, 10389.660, 490.969, (  14)
2, 41254.480, 10387.750, 491.023, (  13)
2, 41265.070, 10383.240, 490.893, (  12)
2, 41276.650, 10377.690, 490.896, (  11)
2, 41283.850, 10373.130, 490.848, (  10)
2, 41290.920, 10367.320, 490.893, (   9)
2, 41298.910, 10362.460, 490.752, (   8)
2, 41305.480, 10359.570, 490.731, (   7)
2, 41315.000, 10356.070, 490.819, (   6)
2, 41324.670, 10353.020, 490.984, (   5)
2, 41332.920, 10352.170, 490.998, (   4)
2, 41343.770, 10351.720, 490.908, (   3)
2, 41358.570, 10351.060, 490.924, (   2)
2, 41369.830, 10351.350, 491.023, (   1)
2, 41368.130, 10352.010, 491.001, 
0, 0.000, 0.000, 0.000,
2, 41401.920, 10321.850, 488.093, (  67)
2, 41406.550, 10316.970, 488.018, (  68)
2, 41412.400, 10310.900, 488.007, (  69)
2, 41417.150, 10305.900, 488.094, (  70)
2, 41418.970, 10310.570, 488.171, (  71)
2, 41412.390, 10315.850, 488.013, (  72)
2, 41406.540, 10319.930, 488.028, (  73)
2, 41401.920, 10321.850, 488.093, (  67)
0, 0.000, 0.000, 0.000,
2, 41169.560, 10384.340, 476.351, ( 181)
2, 41153.040, 10382.740, 476.351, ( 181)
2, 41134.880, 10382.030, 476.815, ( 185)
2, 41117.890, 10380.940, 476.171, ( 186)
2, 41101.980, 10378.950, 474.172, ( 187)
2, 41090.130, 10376.830, 473.663, ( 188)
2, 41077.140, 10373.590, 472.980, ( 189)
2, 41062.850, 10369.160, 473.520, ( 190)
2, 41053.100, 10363.700, 473.660, ( 191)
2, 41048.760, 10360.130, 474.082, ( 192)
2, 41046.570, 10358.210, 474.102, ( 193)
2, 41046.260, 10358.110, 474.070, (  54)
2, 41043.070, 10357.960, 476.314, (  54)
2, 41040.990, 10358.080, 477.146, (  53)
2, 41037.580, 10358.340, 478.475, (  52)
2, 41037.700, 10356.000, 478.345, (  51)
2, 41040.280, 10355.660, 477.111, (  50)
2, 41042.790, 10355.680, 475.975, (  49)
2, 41045.360, 10356.160, 474.262, (  48)
2, 41046.440, 10355.930, 474.068, ( 194)
2, 41058.150, 10349.860, 473.673, ( 195)
2, 41075.640, 10343.990, 473.469, ( 196)
2, 41094.850, 10338.610, 473.314, ( 197)
2, 41112.710, 10333.930, 473.349, ( 198)
2, 41128.500, 10331.220, 473.393, ( 199)
2, 41146.490, 10329.070, 473.500, ( 200)
2, 41166.660, 10327.330, 473.298, ( 201)
2, 41190.100, 10324.690, 472.845, ( 202)
2, 41216.610, 10320.660, 472.986, ( 203)
2, 41238.740, 10316.820, 473.180, ( 204)
2, 41257.240, 10312.800, 472.971, ( 205)
2, 41274.510, 10310.340, 472.914, ( 206)
2, 41297.160, 10308.820, 473.281, ( 207)
2, 41314.760, 10307.220, 473.266, ( 208)
2, 41318.440, 10306.700, 473.223, ( 146)
2, 41312.080, 10313.290, 473.188, ( 147)
2, 41292.370, 10316.470, 473.105, ( 148)
2, 41284.730, 10316.920, 473.185, ( 149)
2, 41271.770, 10316.860, 472.939, ( 150)
2, 41258.560, 10318.540, 473.043, ( 151)
2, 41235.130, 10323.970, 473.131, ( 152)
2, 41222.430, 10326.810, 473.055, ( 153)
2, 41205.410, 10329.980, 472.827, ( 154)
2, 41179.080, 10332.860, 472.830, ( 155)
2, 41157.260, 10334.420, 473.261, ( 156)
2, 41133.780, 10337.410, 473.240, ( 157)
2, 41110.030, 10341.900, 473.157, ( 158)
2, 41086.840, 10346.280, 473.290, ( 159)
2, 41073.090, 10350.230, 473.495, ( 160)
2, 41060.530, 10353.580, 473.420, ( 161)
2, 41058.460, 10356.160, 473.449, ( 162)
2, 41057.900, 10360.720, 473.441, ( 163)
2, 41059.340, 10364.240, 473.456, ( 164)
2, 41062.630, 10365.900, 473.284, ( 165)
2, 41080.190, 10371.660, 473.236, ( 166)
2, 41093.320, 10374.900, 473.676, ( 167)
2, 41107.980, 10376.070, 474.961, ( 168)
2, 41115.480, 10375.440, 475.967, ( 169)
2, 41118.780, 10373.690, 475.996, ( 170)
2, 41136.830, 10375.260, 476.235, ( 171)
2, 41151.780, 10374.820, 476.150, ( 172)
2, 41172.060, 10376.160, 476.227, ( 173)
2, 41182.650, 10377.040, 476.168, ( 174)
2, 41187.500, 10378.300, 476.000, ( 175)
2, 41187.360, 10381.710, 476.073, ( 176)
2, 41201.490, 10382.030, 475.869, ( 177)
2, 41210.070, 10382.910, 476.071, ( 178)
2, 41197.950, 10383.740, 475.995, ( 179)
2, 41181.200, 10385.080, 476.134, ( 180)
2, 41169.560, 10384.340, 476.351, ( 181)
0, 0.000, 0.000, 0.000,
2, 41227.870, 10369.340, 473.567, ( 224)
2, 41228.140, 10368.570, 473.267, ( 225)
2, 41236.960, 10365.370, 473.395, ( 226)
2, 41245.320, 10362.630, 473.329, ( 227)
2, 41251.400, 10361.020, 473.388, ( 228)
2, 41260.170, 10356.240, 473.358, ( 229)
2, 41272.210, 10350.240, 474.327, ( 230)
2, 41280.940, 10347.380, 475.059, ( 231)
2, 41271.530, 10353.930, 474.385, ( 232)
2, 41258.020, 10361.150, 473.386, ( 233)
2, 41249.380, 10365.970, 473.522, ( 234)
2, 41241.760, 10368.510, 473.584, ( 235)
2, 41229.310, 10369.710, 473.497, ( 236)
2, 41227.870, 10369.340, 473.567, ( 224)
0, 0.000, 0.000, 0.000,
3, 41331.680, 10264.010, 511.715, ( 276)
3, 41323.010, 10264.010, 512.266, (  57)
3, 41317.633, 10263.718, 512.494, ,(  57)
3, 41303.460, 10262.950, 513.095, (  56)
3, 41290.945, 10262.418, 514.465, ,(  56)
3, 41282.050, 10262.040, 515.438, (  52)
3, 41270.450, 10262.400, 515.963, (  51)
3, 41257.630, 10263.730, 516.477, (  50)
3, 41247.260, 10262.690, 517.379, (  49)
3, 41236.470, 10264.430, 518.128, (  49)
3, 41223.850, 10267.310, 519.397, (  58)
0, 0.000, 0.000, 0.000,
4, 41222.900, 10261.840, 519.621, (  90)
4, 41234.330, 10259.270, 518.719, (  90)
4, 41249.790, 10258.280, 517.630, (  89)
4, 41263.320, 10258.960, 516.548, (  88)
4, 41276.720, 10258.630, 515.411, (  87)
4, 41291.820, 10258.620, 514.366, (  86)
4, 41306.150, 10259.550, 513.171, (  85)
4, 41320.400, 10260.990, 511.812, (  84)
4, 41334.220, 10261.750, 510.574, (  83)
4, 41347.250, 10261.970, 509.400, (  82)
4, 41351.644, 10262.180, 508.895, ,(  81)
4, 41360.440, 10262.600, 507.885, (  81)
4, 41372.850, 10262.840, 506.689, (  80)
4, 41386.460, 10263.700, 505.255, (  79)
4, 41399.330, 10265.450, 504.073, (  78)
4, 41407.420, 10266.330, 503.329, (  77)
4, 41415.660, 10267.470, 502.207, (  77)
4, 41424.150, 10269.570, 501.109, (  77)
4, 41429.470, 10273.480, 500.852, ( 204)
4, 41436.430, 10278.870, 499.840, ( 205)
4, 41441.130, 10283.030, 499.048, ( 206)
4, 41443.920, 10287.310, 498.381, ( 207)
4, 41444.460, 10292.140, 497.595, ( 208)
4, 41443.680, 10296.130, 497.131, 
4, 41439.080, 10302.720, 496.261, 
4, 41431.630, 10310.520, 495.327, 
4, 41423.450, 10317.550, 494.391, 
4, 41414.470, 10323.160, 493.505, 
4, 41400.440, 10328.020, 492.475, 
4, 41387.640, 10331.730, 491.411, 
4, 41375.100, 10333.020, 490.336, 
4, 41362.180, 10333.930, 489.125, 
4, 41352.490, 10334.590, 488.277, 
4, 41341.310, 10336.150, 487.034, ( 209)
4, 41339.680, 10336.940, 486.562, (  84)
4, 41321.970, 10340.720, 484.905, (  83)
4, 41307.430, 10344.010, 483.501, (  82)
4, 41296.660, 10347.670, 482.705, (  15)
4, 41284.720, 10355.200, 481.190, (  16)
4, 41268.720, 10364.220, 479.183, (  17)
4, 41249.370, 10372.030, 476.821, (  18)
4, 41242.777, 10373.065, 475.986, ,(  18)
4, 41237.010, 10373.970, 475.255, (  19)
4, 41226.560, 10373.574, 474.102, ,(  19)
4, 41218.790, 10373.280, 473.245, (  20)
4, 41201.140, 10371.010, 471.489, (  21)
4, 41189.100, 10367.850, 469.989, (   1)
4, 41181.090, 10366.090, 469.065, (   2)
4, 41171.280, 10365.520, 467.833, (   3)
4, 41164.700, 10364.880, 467.037, (  40)
4, 41153.890, 10363.900, 465.751, (  39)
4, 41142.450, 10361.910, 464.585, (  38)
4, 41140.020, 10359.620, 463.506, (  37)
4, 41144.630, 10358.780, 462.800, (  36)
4, 41156.530, 10358.240, 461.270, (  35)
4, 41167.030, 10357.210, 459.969, (  34)
4, 41171.950, 10353.120, 459.178, (  33)
4, 41181.280, 10351.190, 458.406, (  32)
4, 41186.855, 10350.799, 457.867, ,(  31)
4, 41193.820, 10350.310, 457.194, (  31)
4, 41202.700, 10349.910, 456.171, (  30)
4, 41204.040, 10350.280, 456.145, (   2)
4, 41209.260, 10348.400, 455.894, (   3)
4, 41216.000, 10348.600, 455.669, (   4)
4, 41221.530, 10348.220, 455.580, (   5)
4, 41226.070, 10348.480, 455.751, (   6)
4, 41228.910, 10347.800, 455.709, (   7)
4, 41234.130, 10346.760, 455.612, (   8)
4, 41239.470, 10345.610, 455.457, (   9)
4, 41241.860, 10347.220, 455.416, (  10)
4, 41241.690, 10349.340, 455.519, (  11)
4, 41243.480, 10348.260, 455.510, (  12)
4, 41242.130, 10345.850, 455.410, (  13)
4, 41241.380, 10344.520, 455.522, (  14)
4, 41242.020, 10342.670, 455.551, (  15)
4, 41246.670, 10340.590, 455.726, (  16)
4, 41251.050, 10340.460, 455.670, (  17)
4, 41255.290, 10339.610, 455.614, (  18)
4, 41260.920, 10338.930, 455.475, (  19)
4, 41261.750, 10341.220, 455.819, (  20)
4, 41267.130, 10338.780, 455.899, (  21)
4, 41267.830, 10337.280, 455.563, (  22)
4, 41273.480, 10335.800, 456.103, (  23)
4, 41278.360, 10334.030, 456.149, (  24)
4, 41278.030, 10331.260, 456.510, (  25)
4, 41276.440, 10326.280, 457.874, (  26)
4, 41268.590, 10328.350, 455.743, (  27)
4, 41259.720, 10331.750, 455.669, (  28)
4, 41248.940, 10334.390, 455.710, (  29)
4, 41242.630, 10336.810, 455.494, (  30)
4, 41234.060, 10337.890, 455.590, (  31)
4, 41222.670, 10338.500, 455.998, (  32)
4, 41214.830, 10340.410, 455.917, (  33)
4, 41205.410, 10341.450, 455.855, (  34)
4, 41196.710, 10342.160, 456.659, (  35)
4, 41184.410, 10342.970, 457.949, (  70)
4, 41175.300, 10343.410, 459.221, (  69)
4, 41159.140, 10343.580, 461.223, (  68)
4, 41144.130, 10343.920, 462.963, (  67)
4, 41131.800, 10343.890, 464.364, (  66)
4, 41122.490, 10346.020, 464.390, (  65)
4, 41110.000, 10348.480, 464.237, (  64)
4, 41098.460, 10349.950, 464.609, (  63)
4, 41099.990, 10353.740, 464.494, (  62)
4, 41108.100, 10352.890, 464.603, (  61)
4, 41119.160, 10349.750, 464.421, (  60)
4, 41124.160, 10348.410, 464.392, (  59)
4, 41126.390, 10351.890, 464.183, (  58)
4, 41128.100, 10359.350, 464.031, (  57)
4, 41127.130, 10363.850, 463.951, (  56)
4, 41123.530, 10365.780, 464.487, (  55)
4, 41130.040, 10366.240, 464.028, (  54)
4, 41149.980, 10369.520, 465.659, (  53)
4, 41161.080, 10370.630, 466.781, (  52)
4, 41172.420, 10371.670, 467.980, (  49)
4, 41184.670, 10373.680, 469.511, (  50)
4, 41191.030, 10375.630, 470.578, (  75)
4, 41190.100, 10378.010, 470.586, (  76)
4, 41195.960, 10379.050, 470.985, (  77)
4, 41198.480, 10377.830, 471.285, (  78)
4, 41211.230, 10379.600, 472.798, (  79)
4, 41230.170, 10380.740, 474.557, (  80)
4, 41234.370, 10380.880, 475.099, ( 223)
4, 41243.180, 10380.910, 476.580, ( 222)
4, 41250.740, 10379.290, 477.350, ( 221)
4, 41261.570, 10375.290, 478.417, ( 220)
4, 41270.870, 10371.180, 479.391, ( 219)
4, 41280.860, 10367.040, 480.551, ( 218)
4, 41292.610, 10361.040, 481.954, ( 217)
4, 41302.410, 10355.850, 483.367, ( 216)
4, 41313.430, 10351.760, 484.168, (  39)
4, 41315.790, 10350.810, 484.284, (  87)
4, 41328.170, 10349.090, 485.517, (  86)
4, 41343.170, 10348.290, 487.035, (  85)
4, 41344.250, 10348.310, 487.573, 
4, 41355.230, 10348.690, 488.873, 
4, 41364.800, 10348.770, 489.515, 
4, 41373.420, 10348.880, 490.307, 
4, 41381.010, 10348.330, 491.032, 
4, 41384.030, 10348.570, 491.244, 
4, 41391.860, 10348.640, 491.693, 
4, 41402.620, 10346.340, 492.518, 
4, 41410.860, 10343.760, 492.990, 
4, 41418.460, 10340.050, 493.462, 
4, 41427.920, 10331.890, 494.393, 
4, 41437.940, 10322.070, 495.276, 
4, 41448.410, 10312.050, 496.777, 
4, 41457.080, 10304.010, 497.695, 
4, 41458.810, 10301.560, 497.851, ( 441)
4, 41465.280, 10292.780, 498.641, ( 442)
4, 41466.680, 10287.790, 498.845, ( 443)
4, 41465.980, 10281.580, 499.340, ( 444)
4, 41460.780, 10274.110, 499.571, ( 445)
4, 41453.740, 10268.210, 500.098, ( 446)
4, 41440.460, 10259.420, 501.167, ( 102)
4, 41423.590, 10253.460, 502.341, ( 102)
4, 41417.756, 10251.670, 502.797, ,( 102)
4, 41406.380, 10248.180, 503.687, ( 102)
4, 41390.440, 10247.520, 504.975, ( 101)
4, 41375.080, 10247.560, 506.576, ( 100)
4, 41361.820, 10247.160, 507.964, (  99)
4, 41346.130, 10247.310, 509.464, (  98)
4, 41332.180, 10247.050, 510.813, (  97)
4, 41318.500, 10246.120, 511.722, (  96)
4, 41311.490, 10243.360, 512.747, (  95)
4, 41296.860, 10243.090, 514.021, (  94)
4, 41282.430, 10243.070, 515.033, (  93)
4, 41267.170, 10243.520, 516.262, (  92)
4, 41254.680, 10243.960, 517.366, (  91)
4, 41254.300, 10244.020, 517.441, ( 101)
4, 41236.841, 10246.453, 518.557, ,( 101)
4, 41233.420, 10246.930, 518.776, ( 102)
4, 41220.310, 10247.100, 520.089, (  59)
0, 0.000, 0.000, 0.000,
5, 41322.630, 10324.470, 467.891, ( 113)
5, 41322.760, 10320.920, 467.811, ( 114)
5, 41321.370, 10317.160, 467.373, ( 115)
5, 41317.010, 10314.730, 469.780, (  40)
5, 41321.250, 10309.190, 470.558, (  39)
5, 41329.780, 10308.010, 470.487, (  38)
5, 41342.040, 10306.840, 470.456, (  37)
5, 41356.320, 10305.920, 470.559, (  36)
5, 41354.710, 10308.140, 470.293, (  35)
5, 41350.030, 10309.160, 470.326, (  34)
5, 41341.360, 10311.820, 470.173, (  33)
5, 41332.630, 10310.360, 470.218, (  32)
5, 41330.930, 10312.920, 470.256, (  31)
5, 41326.210, 10315.240, 470.123, (  30)
5, 41329.830, 10316.090, 467.937, (  29)
5, 41332.950, 10313.050, 467.967, (  28)
5, 41335.850, 10312.750, 467.784, (  27)
5, 41336.540, 10313.990, 467.681, (  26)
5, 41342.420, 10313.480, 467.672, (  25)
5, 41349.830, 10311.420, 467.580, (  24)
5, 41356.850, 10308.210, 467.995, (  23)
5, 41358.610, 10309.720, 467.968, (  22)
5, 41363.900, 10310.160, 467.860, (  21)
5, 41371.940, 10309.100, 467.588, (  20)
5, 41380.570, 10307.570, 467.373, (  19)
5, 41383.360, 10306.250, 467.316, (  18)
5, 41389.040, 10305.500, 466.982, (  17)
5, 41395.233, 10304.578, 467.121, ,(  16)
5, 41397.570, 10304.230, 467.173, (  16)
5, 41407.980, 10297.660, 476.344, (  66)
5, 41413.500, 10295.660, 477.676, (  67)
5, 41417.420, 10293.600, 479.296, (  68)
5, 41418.180, 10295.610, 479.180, (  69)
5, 41413.430, 10297.940, 477.277, (  70)
5, 41409.240, 10299.990, 476.255, (  71)
5, 41408.250, 10301.080, 476.369, (  55)
5, 41398.130, 10306.140, 467.216, (  15)
5, 41394.650, 10306.770, 466.884, (  14)
5, 41387.720, 10307.890, 467.023, (  13)
5, 41387.160, 10311.620, 467.227, (  12)
5, 41381.050, 10312.720, 467.297, (  11)
5, 41374.450, 10313.550, 467.384, (  10)
5, 41364.770, 10315.200, 467.694, (   9)
5, 41353.280, 10318.210, 467.673, (   8)
5, 41341.520, 10320.000, 467.807, (   7)
5, 41331.230, 10322.050, 467.700, (   6)
5, 41326.890, 10324.890, 469.697, (   5)
5, 41323.180, 10325.590, 468.072, (   4)
5, 41322.630, 10324.470, 467.891, ( 113)
0, 0.000, 0.000, 0.000,
5, 41438.920, 10297.380, 497.792, ( 461)
5, 41441.550, 10294.070, 498.472, ( 460)
5, 41442.460, 10290.500, 499.132, ( 459)
5, 41440.360, 10287.260, 499.376, ( 458)
5, 41436.020, 10282.700, 500.402, ( 457)
5, 41429.250, 10276.660, 501.070, ( 456)
5, 41422.600, 10273.430, 501.778, ( 455)
5, 41409.480, 10268.980, 503.681, ( 268)
5, 41406.870, 10268.780, 504.099, ( 284)
5, 41402.460, 10268.380, 504.618, ( 283)
5, 41392.190, 10267.020, 506.137, ( 282)
5, 41381.010, 10266.250, 507.048, ( 281)
5, 41369.770, 10265.680, 508.208, ( 280)
5, 41360.900, 10265.130, 509.384, ( 279)
5, 41350.030, 10265.020, 510.122, ( 278)
5, 41340.320, 10264.690, 510.775, ( 277)
5, 41331.680, 10264.010, 511.715, ( 276)
5, 41331.280, 10263.040, 511.958, ( 275)
5, 41340.760, 10262.980, 510.864, ( 274)
5, 41353.430, 10263.710, 509.926, ( 273)
5, 41362.690, 10263.720, 509.147, ( 272)
5, 41380.760, 10264.730, 507.079, ( 271)
5, 41391.660, 10265.950, 506.117, ( 270)
5, 41403.620, 10266.550, 504.554, ( 269)
5, 41417.710, 10269.320, 503.269, ( 269)
5, 41424.000, 10271.770, 502.098, ( 447)
5, 41434.990, 10278.940, 500.814, ( 448)
5, 41442.590, 10286.940, 499.807, ( 449)
5, 41443.580, 10293.060, 499.068, ( 450)
5, 41440.680, 10296.840, 498.214, ( 451)
5, 41438.680, 10299.250, 497.509, 
5, 41434.450, 10304.900, 496.638, 
5, 41429.960, 10309.620, 496.421, 
5, 41426.560, 10312.960, 496.018, 
5, 41421.960, 10316.680, 495.374, 
5, 41417.250, 10319.610, 495.258, 
5, 41414.490, 10321.190, 495.107, 
5, 41414.310, 10320.740, 495.087, 
5, 41416.770, 10318.620, 495.043, 
5, 41421.480, 10315.790, 495.317, 
5, 41425.350, 10311.610, 495.677, 
5, 41428.680, 10308.520, 495.900, 
5, 41433.260, 10303.560, 496.745, 
5, 41437.620, 10298.940, 497.428, 
5, 41438.920, 10297.380, 497.792, ( 461)
0, 0.000, 0.000, 0.000,
6, 41414.310, 10320.740, 495.087, 
6, 41413.930, 10321.320, 495.125, 
6, 41409.110, 10323.660, 494.512, 
6, 41401.500, 10326.020, 493.790, 
6, 41394.230, 10327.900, 493.091, 
6, 41391.260, 10328.560, 492.492, 
6, 41390.210, 10328.820, 492.229, 
0, 0.000, 0.000, 0.000,
7, 41371.090, 10330.310, 490.903, 
7, 41380.470, 10330.710, 491.547, 
7, 41384.790, 10329.580, 491.866, 
7, 41390.210, 10328.820, 492.229, 
7, 41390.420, 10329.670, 492.139, 
7, 41384.960, 10330.570, 491.701, 
7, 41380.690, 10331.420, 491.634, 
7, 41371.160, 10331.350, 490.869, 
7, 41361.240, 10332.110, 490.318, 
7, 41354.200, 10332.910, 490.119, 
7, 41352.840, 10332.350, 490.077, 
7, 41354.140, 10331.900, 489.991, 
7, 41361.260, 10331.160, 490.445, 
7, 41371.090, 10330.310, 490.903, 
0, 0.000, 0.000, 0.000,
8, 41223.340, 10371.530, 474.817, (   8)
8, 41218.240, 10371.330, 474.064, (   7)
8, 41202.310, 10368.880, 472.991, (   4)
8, 41185.130, 10365.780, 470.771, (  51)
8, 41181.710, 10365.430, 470.089, (  52)
8, 41173.340, 10364.620, 469.087, (  53)
8, 41167.100, 10363.740, 468.253, (  64)
8, 41175.200, 10364.370, 469.223, (  65)
8, 41179.780, 10363.880, 469.632, (  66)
8, 41184.990, 10364.830, 470.678, (  67)
8, 41194.540, 10366.310, 472.688, (   2)
8, 41202.760, 10367.740, 472.868, (   5)
8, 41218.380, 10370.370, 474.093, (   6)
8, 41223.340, 10371.530, 474.817, (   8)
8, 41231.140, 10371.640, 475.760, (   9)
8, 41244.210, 10371.670, 477.408, (  10)
8, 41257.050, 10367.250, 478.955, (  11)
8, 41270.800, 10361.440, 480.443, (  12)
8, 41284.940, 10353.490, 481.973, (  13)
8, 41295.900, 10346.320, 483.483, (  14)
8, 41302.570, 10344.100, 484.176, ( 138)
8, 41309.440, 10342.030, 485.151, ( 222)
8, 41320.890, 10338.390, 486.283, ( 221)
8, 41331.290, 10337.190, 487.193, ( 220)
8, 41340.270, 10334.980, 488.624, ( 210)
8, 41348.240, 10332.960, 489.761, ( 210)
8, 41352.840, 10332.350, 490.077, 
0, 0.000, 0.000, 0.000,
10, 41357.900, 10305.920, 470.505, (  47)
10, 41358.710, 10305.590, 470.571, (  57)
10, 41368.590, 10304.950, 470.559, (  56)
10, 41382.290, 10304.020, 470.464, (  55)
10, 41393.130, 10303.060, 470.343, (  54)
10, 41397.710, 10303.350, 470.426, (  53)
10, 41395.950, 10304.130, 470.151, (  52)
10, 41388.890, 10304.560, 470.118, (  51)
10, 41380.090, 10306.470, 470.369, (  50)
10, 41369.340, 10308.100, 470.374, (  49)
10, 41362.800, 10308.120, 470.272, (  48)
10, 41357.900, 10305.920, 470.505, (  47)
0, 0.000, 0.000, 0.000,
11, 41389.970, 10313.170, 470.247, (  65)
11, 41390.690, 10310.400, 470.136, (  66)
11, 41390.380, 10308.710, 470.052, (  67)
11, 41394.850, 10308.220, 470.379, (  68)
11, 41397.870, 10307.700, 470.695, (  69)
11, 41394.660, 10310.820, 470.460, (  70)
11, 41391.340, 10312.610, 470.410, (  71)
11, 41389.970, 10313.170, 470.247, (  65)
0, 0.000, 0.000, 0.000,
12, 41324.650, 10316.070, 470.195, (  41)
12, 41325.750, 10315.590, 470.133, (  46)
12, 41327.080, 10319.590, 470.172, (  45)
12, 41327.430, 10324.410, 469.594, (  44)
12, 41325.890, 10324.790, 469.799, (  43)
12, 41325.270, 10320.860, 469.842, (  42)
12, 41324.650, 10316.070, 470.195, (  41)
0, 0.000, 0.000, 0.000,
13, 41248.750, 10337.910, 456.265, (  18)
13, 41245.350, 10338.130, 456.066, (  19)
13, 41242.550, 10339.290, 456.308, (  20)
0, 0.000, 0.000, 0.000,
14, 41108.120, 10366.460, 464.239, ( 135)
14, 41107.640, 10367.410, 464.402, ( 145)
14, 41101.130, 10368.490, 464.535, ( 144)
14, 41096.610, 10367.980, 464.477, ( 143)
14, 41091.540, 10367.200, 464.411, ( 142)
14, 41087.070, 10366.610, 464.319, ( 141)
14, 41087.870, 10365.980, 464.192, ( 140)
